,A,B,C,D,E,F
0,2.9920957366490386,0.0,0.0,2.495901036794743,0.4802345150999238,-0.12581492957310336
1,0.9995151687972772,0.0,0.0,-1.0629495201091892,-0.2810068200882202,-0.03114066102931079
2,0.4256922197228449,-0.0,0.0,-0.4866665828010629,0.0006538128987903443,-1.1310695834839954
3,2.1131911755565413,0.0,0.0,-0.6280177884800973,0.028807161325146546,-1.4573620415022779
4,2.541838197773947,0.0,0.0,2.916580476952203,-0.0011718458780441928,0.9981736817309803
5,2.3373123215941214,0.0,0.0,-0.539525974841072,-0.0932252569931058,-1.2267358970521178
6,2.8713785671393084,-0.0,0.0,-0.2819662783800986,-0.006153152360166005,-0.5127910823072397
7,0.6674902449151935,0.0,0.0,-0.6088125581555843,0.19732899544112376,-0.8399631776274321
8,0.935753658244992,0.0,0.0,-0.8890974520212834,-0.125955788999525,-0.3604061842127702
9,2.6287674656327233,0.0,0.0,-0.8573647503161127,0.0230116481053158,-0.8908291958056891
10,0.4347775845860872,0.0,0.0,-1.0139661245077072,0.030597480429362875,-1.121005045387823
11,2.840554827017887,0.0,0.0,2.285460075961698,0.010272221118429924,-0.5724897338099303
12,0.88951024389621,-0.0,0.0,2.7349329574129424,0.05545648360288274,0.47452415336195614
13,2.768653569960184,0.0,0.0,2.362278305837302,0.17445982323737902,-0.6940627432052369
14,2.813519222933196,-0.0,0.0,-1.215382504137426,-0.10401320978661067,-0.620617997597973
15,0.5080029951138059,0.0,0.0,2.015748718991486,0.03620114840271976,-1.037931570831343
16,0.7233403857977484,-0.0,0.0,1.9908153566616544,-0.34492342799178133,0.7621684938150157
17,0.9636962354814722,-0.0,0.0,2.503530178089364,0.037385374644517855,-0.2702797689272395
18,0.5829455092696253,0.0,0.0,1.954527943958127,-0.35245310923996953,-0.948447138473538
19,0.9781792091852156,0.0,0.0,1.2715855696045133,-0.2666118373554047,-0.2092874275773876
20,0.9802367535295604,0.0,0.0,1.6937890517459633,-0.5348099046625981,-0.19914160486792154
21,2.168193458483642,-0.0,0.0,1.8959821534665005,0.0279759650007117,-1.4017995947404684
22,0.6045606870436776,0.0,0.0,-0.047602880881157605,0.001015216568070521,-0.9215820882065525
23,0.4619890064312764,0.0,0.0,0.33211754000819993,0.05874290314367596,-1.090559748423255
24,2.9977664966978734,-0.0,0.0,2.6960095643966153,-0.084498359067968,0.06684811471555163
25,0.7518002551880465,0.0,0.0,-0.8507212355345154,-0.04003056278881921,0.7200083015683796
26,0.6087698326232758,0.0,0.0,2.0482468755182417,-0.25837773257528884,-0.91628726472965
27,-0.19965685116605003,0.0,0.0,-0.5047303429460863,0.008261656539927123,-1.7718040352837576
28,2.6183508451898128,0.0,0.0,-0.7905359612432158,-0.1349239272046855,-0.9041537827994532
29,0.9298497857704396,0.0,0.0,1.27747435018739,-0.6517375677644781,-0.3767919512654221
