,A,B,C,D,E,F
0,3.0,-0.0,-1.0420975722401937,2.282392228229745,0.0420975722401937,0.0
1,3.0,0.0,2.0128961210775134,1.7456137165294834,-0.012896121077513208,0.0
2,1.0,-0.0,-1.043942872534532,-0.3979442951294562,0.04394287253453213,0.0
3,3.0,-0.0,-1.4345453037953546,1.094966488507081,-0.5654546962046454,0.0
4,1.0,0.0,1.6162901672970125,1.134489607421313,-0.6162901672970126,0.0
5,3.0,0.0,2.655116909454221,1.7221418944551166,-0.6551169094542207,0.0
6,1.0,-0.0,-2.2632443035359273,1.5104634995178963,0.2632443035359274,0.0
7,1.0,-0.0,-1.905498839117067,2.5204728072899165,-0.09450116088293302,0.0
8,3.0,-0.0,-0.013190063698473998,1.4051289150766153,0.013190063698473998,0.0
9,1.0,0.0,1.8886488488229967,1.6247452721946278,0.11135115117700338,0.0
10,1.0,0.0,1.9164789227860517,2.2394241053208885,0.08352107721394823,0.0
11,3.0,-0.0,-0.6656731911219625,2.539549608102028,-0.33432680887803745,0.0
12,3.0,-0.0,-2.457457890074245,2.513440720029315,0.4574578900742454,0.0
13,1.0,-0.0,-0.33747395284380993,1.4227624961832341,0.33747395284380993,0.0
14,1.0,0.0,1.96835862429527,2.6224472000969516,0.03164137570473003,0.0
15,3.0,-0.0,-1.965973972007088,-0.5333308011236009,-0.034026027992912086,0.0
16,1.0,-0.0,-2.187214084362798,2.7953327597749973,0.18721408436279796,0.0
17,1.0,-0.0,-2.149517579052246,-0.8553178207294125,0.14951757905224597,0.0
18,1.0,-0.0,-1.1843423062200968,1.8077026041802038,0.18434230622009687,0.0
19,3.0,-0.0,-2.8055059177782864,1.2625006678383652,0.8055059177782865,0.0
20,3.0,-0.0,-1.710270590554412,-0.8558766382101175,-0.28972940944558795,0.0
21,1.0,0.0,2.001436637218249,-0.010543379432021327,-0.0014366372182488517,0.0
22,3.0,-0.0,-1.14899071033376,0.30742966988103293,0.14899071033375996,0.0
23,1.0,-0.0,-0.32299003619090516,2.4978688476701945,0.32299003619090516,0.0
24,3.0,0.0,1.1029214926635276,1.163979782396373,-0.10292149266352749,0.0
25,1.0,-0.0,-1.1177115432174498,2.3850109362995995,0.11771154321744978,0.0
26,1.0,-0.0,-1.0172262592116206,0.5796718772828505,0.017226259211620534,0.0
27,1.0,-0.0,-2.13588766156537,0.8678196905843514,0.13588766156537013,0.0
28,1.0,-0.0,-1.4611877519286578,1.8720205595913053,0.4611877519286577,0.0
29,3.0,0.0,1.787933525892232,1.0269469256112926,0.21206647410776794,0.0
