,A,B,C,D,E,F
0,2.5403023058681398,0.5414723675243454,1.0,1.1737818608297106,1.0,1.0
1,2.5403023058681398,0.045254790381684895,1.0,2.2970794483876382,1.0,1.0
2,0.5403023058681398,1.9166136680932595,1.0,2.144883822172976,1.0,1.0
3,2.5403023058681398,-0.45258328768418543,1.0,0.40588202739815366,1.0,1.0
4,0.5403023058681398,0.012075583478544776,1.0,2.2597787325960357,1.0,1.0
5,2.5403023058681398,1.945082198053338,1.0,2.1941154514642633,1.0,1.0
6,2.5403023058681398,0.4064155099719711,1.0,2.7929961652147064,1.0,1.0
7,0.5403023058681398,-1.8939976668253045,1.0,0.748635686566308,1.0,1.0
8,2.5403023058681398,-1.4430926382275553,1.0,-0.07949705718292499,1.0,1.0
9,0.5403023058681398,-1.7775400503450665,1.0,1.5257582753713157,1.0,1.0
10,0.5403023058681398,-1.682900429652153,1.0,1.8985080882428538,1.0,1.0
11,0.5403023058681398,-1.6366014266381976,1.0,-1.3349987336135096,1.0,1.0
12,2.5403023058681398,-0.3579172576164015,1.0,2.730739414429207,1.0,1.0
13,2.5403023058681398,-0.0003719250005242422,1.0,-0.2466764188592777,1.0,1.0
14,0.5403023058681398,0.41045038153577457,1.0,2.6557906850650332,1.0,1.0
15,2.5403023058681398,-0.40679608089377,1.0,0.9546873761873329,1.0,1.0
16,2.5403023058681398,0.18274681763931355,1.0,0.9994327975916647,1.0,1.0
17,0.5403023058681398,1.6580023419942669,1.0,1.602249894521392,1.0,1.0
18,2.5403023058681398,-0.5865341048172675,1.0,0.7305745900802217,1.0,1.0
19,0.5403023058681398,0.08505693283804969,1.0,1.1254338937071573,1.0,1.0
20,0.5403023058681398,-0.08261052967423867,1.0,2.260596133534992,1.0,1.0
21,0.5403023058681398,-0.17375555650895672,1.0,0.640792451655989,1.0,1.0
22,0.5403023058681398,-1.2608402689685898,1.0,2.2913224642275702,1.0,1.0
23,0.5403023058681398,-0.4662501352014391,1.0,2.053682526270859,1.0,1.0
24,2.5403023058681398,0.3820287009483746,1.0,-0.039175445300125955,1.0,1.0
25,0.5403023058681398,1.2737017278276996,1.0,1.5475577235123352,1.0,1.0
26,0.5403023058681398,0.5389124121152205,1.0,2.0410978185515383,1.0,1.0
27,2.5403023058681398,0.08470945956968871,1.0,0.08737002409950201,1.0,1.0
28,0.5403023058681398,0.9674467026517949,1.0,0.8342212274636066,1.0,1.0
29,0.5403023058681398,1.0130987017818527,1.0,2.051146979233494,1.0,1.0
30,2.5403023058681398,0.8944449297215695,1.0,2.55754070864118,1.0,1.0
31,0.5403023058681398,-0.451563555904268,1.0,-1.224343084874462,1.0,1.0
32,0.5403023058681398,1.5013694553722343,1.0,2.2173715508694865,1.0,1.0
33,2.5403023058681398,-1.3157597180443539,1.0,2.2040546388316717,1.0,1.0
34,2.5403023058681398,0.6219985132515372,1.0,2.443989451129258,1.0,1.0
35,2.5403023058681398,-1.4158324782369431,1.0,-1.4268696832172791,1.0,1.0
36,0.5403023058681398,-0.8955576491850791,1.0,-0.9843276547985738,1.0,1.0
37,2.5403023058681398,-2.2087286798653114,1.0,2.2607620749406134,1.0,1.0
38,2.5403023058681398,-0.4124878381741769,1.0,1.2610454236145447,1.0,1.0
39,2.5403023058681398,-0.16204764335145036,1.0,2.3225760709663996,1.0,1.0
40,0.5403023058681398,-0.4752853972266102,1.0,-1.3604715875265863,1.0,1.0
41,0.5403023058681398,0.32786078204110186,1.0,-0.4197751853477955,1.0,1.0
42,0.5403023058681398,-0.2393037455093484,1.0,1.810029760377144,1.0,1.0
43,2.5403023058681398,1.4190021598361295,1.0,1.7808271279570882,1.0,1.0
44,0.5403023058681398,-0.5402247512286548,1.0,0.033386501604987295,1.0,1.0
45,0.5403023058681398,0.7405032109108289,1.0,-0.8250148052779981,1.0,1.0
46,0.5403023058681398,-1.9834033314846302,1.0,2.5282375893522855,1.0,1.0
47,0.5403023058681398,0.6164140104501843,1.0,0.03924463150236812,1.0,1.0
48,0.5403023058681398,-0.6755730323031541,1.0,2.1990938345907924,1.0,1.0
49,0.5403023058681398,-0.1561304323969248,1.0,1.9630756896084052,1.0,1.0
