,A,B,C,D,E,F
0,2.646734518071052,-1.4421867756455569,2.0,1.0825700048002123,0.0,-0.8675010940381934
1,2.825770420724257,0.9718881222641628,2.0,-0.9472376106497299,0.0,-0.5992295109565018
2,1.0747253938217118,3.096634513332173,-2.0,2.0637739237976978,0.0,-2.752555268139982
3,0.11139441255981349,-3.249176674110563,2.0,1.3054593508840648,0.0,-1.4591702413233492
4,0.930421336966753,-0.16021006281401337,-2.0,-0.2567969989912544,0.0,0.3752355053552824
5,2.7629254885081576,0.0,0.0,2.327358545597358,0.0,-0.7029700027260674
6,0.7935501443657459,0.8163976008249748,-2.0,0.824436143339959,0.0,-0.6541751153163325
7,2.506754673024637,0.09252124602677063,2.0,1.8803540529145435,0.0,-1.0393802058940407
8,2.1422009265596333,-1.9530331452041425,2.0,0.691997173621649,0.0,-1.4281117428644032
9,2.9737227932939563,-0.26417352128568267,1.0,1.1207996301993355,0.0,-0.22975248386882086
10,0.9317141700881787,-0.14306379831640273,-2.0,1.9378929221232215,0.0,-0.37169196678354044
11,1.6505820792633896,-0.0,0.0,0.8560879243485763,0.0,-1.9277461206642044
12,2.939244623460124,-1.9654013223179594,-2.0,2.5759412459672277,0.0,0.35037335881032455
13,2.8517178827107323,-0.3114397569500737,1.0,-0.6139425685396732,0.0,-0.5515413175781132
14,2.9909669439344784,0.0043590677364310415,-2.0,1.885104525676709,0.0,-0.13451162231995872
15,2.993365954357251,0.3114275679557207,1.0,2.1440957277837556,0.0,-0.11525097605176426
16,-0.27190736101001406,-5.445993568125837,2.0,-0.057684545879447935,0.0,-1.8461708422450838
17,-0.262577670442415,6.415953365863588,-2.0,2.4368468180805247,0.0,1.8364889704242833
18,2.161231398192362,1.6109929060916364,2.0,2.039158730782608,0.0,-1.4088580780528697
19,2.0051632249879314,1.2897692736152877,-1.0,1.006463615677944,0.0,-1.5656330788657136
20,2.665136217792803,-1.279454475148244,-2.0,2.0413823531762167,0.0,-0.8431201025964987
21,-0.3395015053900981,-0.8917277474902678,-2.0,0.07752850873404937,0.0,-1.9171832015714494
22,2.060187195316058,-4.921670603720398,2.0,0.7559535659647159,0.0,-1.510572734111408
23,2.9013278205619457,-0.16355879977324023,1.0,0.7736859300108139,0.0,-0.4479709371002537
24,0.9982078686817298,-0.10007508540364565,-2.0,0.5986227742186935,0.0,0.05987765632259601
25,2.833016407657951,-1.590200649154423,2.0,2.586224654782351,0.0,-0.5862586360403443
26,0.6433465015554414,-0.0,0.0,2.3642015353523336,0.0,0.871934820954084
27,2.5094973556164986,-1.6375348568757537,-2.0,-0.7565416289430884,0.0,-1.0361957870708556
28,1.7216047209639582,3.792479638839678,-2.0,1.5106091603901435,0.0,-1.8529192581762715
29,0.9931772156855047,0.12150071974281862,-1.0,-1.3465095996010858,0.0,0.11688076709929818
