,A,B,C,D,E,F
0,0.5403023058681398,0.5200806005421089,1.0,1.7546581490077315,-2.0,1.0
1,2.5403023058681398,-0.10813731736828346,1.0,-0.003793768413538956,-2.0,1.0
2,2.5403023058681398,-0.7902243752814598,1.0,0.5087314556370622,-2.0,1.0
3,2.5403023058681398,-0.6858595579640966,1.0,0.9794424541810618,-2.0,1.0
4,2.5403023058681398,1.6466204904477466,1.0,1.0180912668149031,-2.0,1.0
5,2.5403023058681398,0.10619323152239249,1.0,2.668824373245049,-2.0,1.0
6,0.5403023058681398,-0.4721031916961692,1.0,2.3705489907854083,-2.0,1.0
7,0.5403023058681398,0.6905709937578769,1.0,1.7477150309718401,-2.0,1.0
8,2.5403023058681398,1.0148806477645353,1.0,0.7385874130325223,-2.0,1.0
9,0.5403023058681398,0.9928142060617084,1.0,1.7621757853854558,-2.0,1.0
10,0.5403023058681398,1.028061293473826,1.0,1.4386322087503434,-2.0,1.0
11,0.5403023058681398,-1.6483610073165889,1.0,-1.1761961331565536,-2.0,1.0
12,2.5403023058681398,-0.3568650811444562,1.0,2.4515858894794365,-2.0,1.0
13,0.5403023058681398,-1.4176453083707876,1.0,-0.6140250111968172,-2.0,1.0
14,0.5403023058681398,0.9762799719919453,1.0,-1.0642810122220394,-2.0,1.0
15,0.5403023058681398,1.4310344005280127,1.0,2.6439804653761474,-2.0,1.0
16,2.5403023058681398,-0.6297125677036872,1.0,1.6114797444993567,-2.0,1.0
17,2.5403023058681398,1.4377625245757562,1.0,2.1902718182369245,-2.0,1.0
18,2.5403023058681398,-0.48182939503710537,1.0,2.454259730698902,-2.0,1.0
19,2.5403023058681398,0.4650860944474788,1.0,2.1764279566329927,-2.0,1.0
20,0.5403023058681398,2.504940142693436,1.0,1.1662734517237898,-2.0,1.0
21,0.5403023058681398,-0.8036767251127722,1.0,2.691566499517074,-2.0,1.0
22,2.5403023058681398,0.6484541373810898,1.0,0.7972518309553456,-2.0,1.0
23,2.5403023058681398,1.3315807564862017,1.0,0.20382655726131121,-2.0,1.0
24,2.5403023058681398,-1.5573639889479678,1.0,0.7965219607717837,-2.0,1.0
25,2.5403023058681398,-1.049498296591643,1.0,0.590221765045997,-2.0,1.0
26,2.5403023058681398,-1.8674324810134761,1.0,1.9481589299735054,-2.0,1.0
27,2.5403023058681398,-0.35169431238422394,1.0,0.6956007207816823,-2.0,1.0
28,2.5403023058681398,-0.3759391718843153,1.0,2.3211503845727877,-2.0,1.0
29,2.5403023058681398,-1.8354122731745626,1.0,0.13565990104874193,-2.0,1.0
30,0.5403023058681398,-1.1786830613382973,1.0,0.6004699097523927,-2.0,1.0
31,2.5403023058681398,2.8172999272607084,1.0,1.4484868206931925,-2.0,1.0
32,0.5403023058681398,-0.15672796402626385,1.0,2.4718423351129686,-2.0,1.0
33,2.5403023058681398,1.456004260666804,1.0,2.488585215676289,-2.0,1.0
34,2.5403023058681398,-0.33843859062232085,1.0,2.759758705942165,-2.0,1.0
35,2.5403023058681398,-1.3611772404635518,1.0,1.9247910740799623,-2.0,1.0
36,2.5403023058681398,-0.39160764300359246,1.0,0.8342211653905707,-2.0,1.0
37,2.5403023058681398,-0.5972842047981403,1.0,1.6539585333548437,-2.0,1.0
38,0.5403023058681398,-1.2359102675647062,1.0,2.288395487095359,-2.0,1.0
39,2.5403023058681398,0.5332278022538787,1.0,1.4155866064760563,-2.0,1.0
40,0.5403023058681398,-1.2281189705958842,1.0,1.1572310422415701,-2.0,1.0
41,0.5403023058681398,0.17816946379592308,1.0,0.14709042541256645,-2.0,1.0
42,0.5403023058681398,-0.05427734699502496,1.0,-1.1592227785862685,-2.0,1.0
43,0.5403023058681398,1.5428151704164967,1.0,2.673099887230536,-2.0,1.0
44,2.5403023058681398,0.8338352450671522,1.0,-1.1486319837131247,-2.0,1.0
45,2.5403023058681398,0.7473350372558859,1.0,2.47701540023062,-2.0,1.0
46,0.5403023058681398,-0.14752292615540358,1.0,2.6016748412357984,-2.0,1.0
47,0.5403023058681398,0.0728760301275524,1.0,0.7624604371717315,-2.0,1.0
48,0.5403023058681398,2.4105518902570116,1.0,2.317532530438248,-2.0,1.0
49,0.5403023058681398,-0.19652148085038695,1.0,0.7362623606849378,-2.0,1.0
