,A,B,C,D,E,F
0,0.5959250361386013,-1.4768797965346565,-2.0,0.0,0.0,-0.9323792519751796
1,0.772058276582543,-0.14991757963228017,-1.0,0.0,0.0,-0.6887229485939589
2,0.4582535006459875,0.16402159249445822,1.0,0.0,0.0,1.0947670865416232
3,0.9905529346625673,-0.11813675039412554,-2.0,0.0,0.0,0.13756436625062865
4,-0.1919369195103784,-7.123121169016116,-2.0,0.0,-0.0,-1.7639317082600778
5,1.8872794337815302,-2.4223057115126725,2.0,0.0,0.0,-1.6837569714474552
6,1.2408290768536916,-3.1129492779429073,-1.0,0.0,0.0,-2.432834737676205
7,0.9992356006214782,-0.07216497102802744,2.0,0.0,0.0,0.03910234731519824
8,2.5383612235673705,1.797492466333,-2.0,0.0,0.0,-1.0023050689191078
9,2.9242204301906565,-0.7384534240474693,-2.0,0.0,0.0,-0.3918073130619987
10,0.9933393634022621,-0.4771409686114049,-2.0,0.0,-0.0,0.11548197930637283
11,2.669261309421363,-0.5511144225400928,-1.0,0.0,-0.0,0.8375821487092181
12,1.7055800629845659,0.0,0.0,0.0,-0.0,-1.869644822610462
13,0.9068248744807713,-0.15743356061951397,-1.0,0.0,-0.0,-0.4351071701377215
14,2.925504481813843,-1.3739140098860434,-2.0,0.0,-0.0,-0.38843088110410373
15,1.841112859891792,1.7448272660950548,-2.0,0.0,-0.0,1.7303596985326473
16,2.9285371267442617,-0.46593039833455296,-2.0,0.0,0.0,0.38034361546696016
17,0.00011355651307346656,-5.352596555282845,2.0,0.0,0.0,-1.570682770281579
18,0.22784785355429338,-5.513033422367655,2.0,0.0,0.0,-1.340929501730674
19,2.4943269036194797,-3.5201432019831858,2.0,0.0,-0.0,-1.053735984091956
20,0.5101718436745104,0.2997096475135645,-1.0,0.0,0.0,-1.0354117469719506
21,2.4921705107654293,0.0,0.0,0.0,-0.0,-1.0562149159911134
22,0.6232539091326278,-2.2878254217561262,-2.0,0.0,-0.0,-0.8978995828617895
23,-0.48121110228543806,0.0,0.0,0.0,0.0,-2.0728320992119325
24,2.9515993447863487,0.3863126645443366,-2.0,0.0,0.0,-0.31239786022123256
25,-0.3732167382381371,-0.5578714059739638,2.0,0.0,0.0,-1.9532702082297648
26,2.8072041309577758,0.8240961420854321,-1.0,0.0,0.0,0.6313962442789262
27,2.983651631758695,-0.16072085024994318,2.0,0.0,0.0,-0.18106964583439222
28,0.34804710532839533,-0.68766049980265,2.0,0.0,0.0,-1.2153091694689855
29,2.403113616818241,-0.9778123024554324,2.0,0.0,-0.0,-1.1558797174676148
